,word,Bank,label
555,05 มิ.ย. 2562 03:15,scb,Timing
556,14 มิ.ย. 2566 20:12,scb,Timing
557,20 ส.ค. 2565 15:20,scb,Timing
558,31 ส.ค. 2563 01:12,scb,Timing
559,10 ต.ค. 2562 09:58,scb,Timing
560,07 มี.ค. 2562 15:34,scb,Timing
561,08 ม.ค. 2564 05:50,scb,Timing
562,30 ธ.ค. 2564 11:27,scb,Timing
563,13 ม.ค. 2564 14:03,scb,Timing
564,05 ม.ค. 2566 21:50,scb,Timing
565,29 ม.ค. 2565 15:23,scb,Timing
566,24 เม.ย. 2563 20:25,scb,Timing
567,24 ส.ค. 2566 09:08,scb,Timing
568,10 มิ.ย. 2564 23:57,scb,Timing
569,24 ต.ค. 2562 23:35,scb,Timing
570,02 ก.ย. 2565 20:04,scb,Timing
571,28 มิ.ย. 2565 16:09,scb,Timing
572,11 ก.ย. 2565 01:15,scb,Timing
573,18 เม.ย. 2566 17:22,scb,Timing
574,04 มิ.ย. 2563 07:33,scb,Timing
575,28 มิ.ย. 2564 20:45,scb,Timing
576,07 เม.ย. 2562 17:43,scb,Timing
577,04 พ.ค. 2566 03:06,scb,Timing
578,12 ก.ย. 2565 14:57,scb,Timing
579,17 พ.ค. 2564 22:31,scb,Timing
580,05 ก.ค. 2562 22:23,scb,Timing
581,17 ม.ค. 2566 12:43,scb,Timing
582,02 เม.ย. 2566 21:19,scb,Timing
583,07 ธ.ค. 2562 04:45,scb,Timing
584,15 พ.ค. 2564 04:14,scb,Timing
585,14 พ.ย. 2565 14:25,scb,Timing
586,25 มี.ค. 2564 07:43,scb,Timing
587,06 พ.ย. 2565 20:55,scb,Timing
588,29 ก.ย. 2564 00:42,scb,Timing
589,08 ต.ค. 2565 14:45,scb,Timing
590,30 ธ.ค. 2564 11:54,scb,Timing
591,12 ก.ค. 2564 21:29,scb,Timing
592,25 ก.ย. 2563 01:25,scb,Timing
593,14 ก.พ. 2563 05:05,scb,Timing
594,09 เม.ย. 2563 11:06,scb,Timing
595,30 พ.ค. 2565 12:30,scb,Timing
596,25 ต.ค. 2563 20:10,scb,Timing
597,05 ส.ค. 2563 06:56,scb,Timing
598,23 ม.ค. 2566 05:58,scb,Timing
599,14 ต.ค. 2565 09:29,scb,Timing
600,27 มี.ค. 2564 12:58,scb,Timing
601,06 ธ.ค. 2562 22:04,scb,Timing
602,13 มิ.ย. 2562 16:25,scb,Timing
603,18 ก.ค. 2562 04:26,scb,Timing
604,11 ก.พ. 2564 08:18,scb,Timing
605,18 ก.ค. 2562 22:19,scb,Timing
606,10 ก.ย. 2565 14:33,scb,Timing
607,31 ก.ค. 2562 04:30,scb,Timing
608,21 มิ.ย. 2565 05:42,scb,Timing
609,16 ธ.ค. 2562 08:49,scb,Timing
610,26 พ.ค. 2564 12:54,scb,Timing
611,31 ก.ย. 2562 21:30,scb,Timing
612,08 ก.พ. 2563 11:56,scb,Timing
613,31 ต.ค. 2566 14:17,scb,Timing
614,16 ก.ค. 2566 17:35,scb,Timing
615,03 ธ.ค. 2565 03:43,scb,Timing
616,16 ม.ค. 2563 08:43,scb,Timing
617,19 เม.ย. 2565 15:32,scb,Timing
618,26 ส.ค. 2565 06:06,scb,Timing
619,21 พ.ค. 2562 08:12,scb,Timing
620,05 ก.ค. 2562 08:31,scb,Timing
621,09 ต.ค. 2563 09:05,scb,Timing
622,21 มิ.ย. 2565 21:07,scb,Timing
623,25 ก.ย. 2564 06:24,scb,Timing
624,07 พ.ย. 2562 10:50,scb,Timing
625,10 ต.ค. 2564 17:11,scb,Timing
626,21 ก.พ. 2566 00:05,scb,Timing
627,10 ธ.ค. 2566 05:05,scb,Timing
628,26 ก.พ. 2565 07:05,scb,Timing
629,17 ส.ค. 2565 11:04,scb,Timing
630,20 ธ.ค. 2562 22:46,scb,Timing
631,25 ก.ย. 2564 21:11,scb,Timing
632,10 ก.พ. 2565 11:54,scb,Timing
633,06 ก.ย. 2562 01:04,scb,Timing
634,07 ม.ค. 2565 12:35,scb,Timing
635,21 พ.ย. 2565 21:04,scb,Timing
636,11 ต.ค. 2563 00:16,scb,Timing
637,22 ธ.ค. 2566 04:48,scb,Timing
638,12 ก.ย. 2566 03:29,scb,Timing
639,14 มี.ค. 2566 19:44,scb,Timing
640,31 ธ.ค. 2565 21:49,scb,Timing
641,30 พ.ย. 2566 17:33,scb,Timing
642,12 มิ.ย. 2565 14:24,scb,Timing
643,04 ส.ค. 2563 14:52,scb,Timing
644,06 ก.พ. 2563 19:47,scb,Timing
645,05 ม.ค. 2564 03:19,scb,Timing
646,08 ก.ค. 2566 02:37,scb,Timing
647,26 ธ.ค. 2562 23:14,scb,Timing
648,28 ธ.ค. 2565 03:36,scb,Timing
649,20 ก.พ. 2564 17:24,scb,Timing
650,24 ก.ค. 2563 04:25,scb,Timing
651,26 เม.ย. 2562 09:20,scb,Timing
652,30 พ.ย. 2564 23:09,scb,Timing
653,10 ต.ค. 2565 16:29,scb,Timing
654,29 เม.ย. 2562 01:07,scb,Timing
655,16 ก.พ. 2562 20:09,scb,Timing
656,02 ส.ค. 2563 14:37,scb,Timing
657,03 ส.ค. 2564 07:21,scb,Timing
658,27 เม.ย. 2564 17:03,scb,Timing
659,05 ธ.ค. 2562 19:47,scb,Timing
660,06 ม.ค. 2566 22:43,scb,Timing
661,09 ม.ค. 2563 02:37,scb,Timing
662,24 ก.พ. 2562 20:05,scb,Timing
663,03 ต.ค. 2562 02:32,scb,Timing
664,15 พ.ค. 2565 15:51,scb,Timing
665,11 ธ.ค. 2564 09:56,scb,Timing
666,31 ก.ย. 2564 14:41,scb,Timing
667,15 ก.พ. 2563 05:04,scb,Timing
668,04 ก.ย. 2564 12:16,scb,Timing
669,11 มิ.ย. 2565 04:33,scb,Timing
670,20 ธ.ค. 2563 21:54,scb,Timing
671,14 พ.ค. 2566 09:21,scb,Timing
672,12 พ.ย. 2566 08:31,scb,Timing
673,09 ก.ย. 2564 18:55,scb,Timing
674,01 ก.พ. 2563 16:50,scb,Timing
675,16 ก.ค. 2562 01:38,scb,Timing
676,23 ธ.ค. 2565 09:37,scb,Timing
677,28 ต.ค. 2566 10:25,scb,Timing
678,07 พ.ย. 2562 15:32,scb,Timing
679,30 ก.ค. 2562 06:15,scb,Timing
680,13 ก.พ. 2563 10:22,scb,Timing
681,29 ส.ค. 2566 19:52,scb,Timing
682,24 ก.ย. 2562 05:20,scb,Timing
683,06 พ.ย. 2563 18:12,scb,Timing
684,17 มี.ค. 2566 03:27,scb,Timing
685,27 ธ.ค. 2564 10:37,scb,Timing
686,26 พ.ค. 2563 21:20,scb,Timing
687,11 มิ.ย. 2563 18:23,scb,Timing
688,05 เม.ย. 2564 19:57,scb,Timing
689,19 พ.ย. 2563 18:01,scb,Timing
690,24 ก.พ. 2565 15:46,scb,Timing
691,01 ก.พ. 2562 14:22,scb,Timing
692,17 ก.พ. 2564 20:55,scb,Timing
693,01 พ.ค. 2564 07:18,scb,Timing
694,19 ส.ค. 2564 08:05,scb,Timing
695,28 มิ.ย. 2563 23:01,scb,Timing
696,24 ก.ค. 2562 07:35,scb,Timing
697,24 มิ.ย. 2563 19:36,scb,Timing
698,10 ก.ย. 2562 19:22,scb,Timing
699,02 ต.ค. 2565 03:18,scb,Timing
700,15 พ.ย. 2566 14:38,scb,Timing
701,24 พ.ย. 2563 04:50,scb,Timing
702,18 มี.ค. 2563 05:26,scb,Timing
703,09 มี.ค. 2563 03:25,scb,Timing
704,16 ธ.ค. 2566 06:17,scb,Timing
705,25 ม.ค. 2564 09:33,scb,Timing
706,16 ธ.ค. 2566 00:45,scb,Timing
707,13 เม.ย. 2562 00:50,scb,Timing
708,23 พ.ย. 2562 23:57,scb,Timing
709,07 พ.ค. 2563 05:04,scb,Timing
710,17 พ.ค. 2562 03:55,scb,Timing
711,05 ม.ค. 2563 04:04,scb,Timing
712,14 ก.ย. 2562 07:15,scb,Timing
713,05 ก.พ. 2566 10:55,scb,Timing
714,29 มิ.ย. 2564 06:47,scb,Timing
715,08 ส.ค. 2563 04:05,scb,Timing
716,05 ก.พ. 2565 04:40,scb,Timing
717,22 พ.ย. 2564 02:20,scb,Timing
718,17 ก.ย. 2566 20:37,scb,Timing
719,31 มี.ค. 2565 03:46,scb,Timing
720,10 เม.ย. 2565 05:16,scb,Timing
721,31 พ.ค. 2563 21:52,scb,Timing
722,02 มี.ค. 2564 20:17,scb,Timing
723,08 ต.ค. 2564 07:39,scb,Timing
724,22 ม.ค. 2562 18:21,scb,Timing
725,06 มี.ค. 2565 18:28,scb,Timing
726,31 พ.ย. 2566 08:39,scb,Timing
727,30 ม.ค. 2566 02:01,scb,Timing
728,11 ก.ค. 2563 03:37,scb,Timing
729,03 ต.ค. 2563 07:27,scb,Timing
730,25 มี.ค. 2565 05:29,scb,Timing
731,10 ต.ค. 2566 13:48,scb,Timing
732,21 ม.ค. 2563 13:19,scb,Timing
733,06 มี.ค. 2565 09:55,scb,Timing
734,26 ส.ค. 2566 01:56,scb,Timing
735,02 ธ.ค. 2563 13:59,scb,Timing
736,18 ธ.ค. 2565 02:59,scb,Timing
737,30 พ.ค. 2566 18:34,scb,Timing
738,29 พ.ย. 2563 04:28,scb,Timing
739,10 พ.ย. 2566 05:15,scb,Timing
740,20 ธ.ค. 2564 00:09,scb,Timing
741,26 ม.ค. 2566 14:19,scb,Timing
742,26 พ.ค. 2562 03:27,scb,Timing
743,04 ก.ย. 2565 14:45,scb,Timing
744,07 ก.ค. 2563 20:42,scb,Timing
745,18 พ.ย. 2562 12:09,scb,Timing
746,02 ก.ค. 2565 01:38,scb,Timing
747,21 ต.ค. 2565 06:09,scb,Timing
748,17 ก.ย. 2562 22:53,scb,Timing
749,10 พ.ย. 2563 10:48,scb,Timing
750,24 ต.ค. 2562 22:49,scb,Timing
751,08 ธ.ค. 2563 05:08,scb,Timing
752,20 ธ.ค. 2564 12:36,scb,Timing
753,25 ก.พ. 2563 02:26,scb,Timing
754,21 เม.ย. 2565 03:14,scb,Timing
755,01 มิ.ย. 2563 06:35,scb,Timing
756,18 ส.ค. 2566 18:54,scb,Timing
757,04 ส.ค. 2563 00:59,scb,Timing
758,17 ธ.ค. 2562 12:05,scb,Timing
759,30 พ.ย. 2562 16:01,scb,Timing
760,03 ม.ค. 2562 19:35,scb,Timing
761,07 มิ.ย. 2563 09:44,scb,Timing
762,20 ธ.ค. 2566 16:24,scb,Timing
763,31 ก.พ. 2564 06:15,scb,Timing
764,07 มิ.ย. 2562 05:07,scb,Timing
765,26 ธ.ค. 2563 22:54,scb,Timing
766,31 ก.ย. 2563 15:23,scb,Timing
767,21 เม.ย. 2563 06:26,scb,Timing
768,21 มิ.ย. 2563 02:41,scb,Timing
769,18 ธ.ค. 2564 04:13,scb,Timing
770,05 ส.ค. 2564 23:21,scb,Timing
771,13 มี.ค. 2562 22:31,scb,Timing
772,01 ก.ค. 2563 15:43,scb,Timing
773,20 ก.พ. 2565 03:05,scb,Timing
774,14 พ.ค. 2564 20:43,scb,Timing
775,13 พ.ย. 2566 21:12,scb,Timing
776,04 ต.ค. 2566 06:24,scb,Timing
777,07 ต.ค. 2566 13:46,scb,Timing
778,19 ก.พ. 2562 23:41,scb,Timing
779,19 ม.ค. 2566 14:23,scb,Timing
780,05 พ.ค. 2564 18:40,scb,Timing
781,12 ก.ย. 2563 14:34,scb,Timing
782,27 ม.ค. 2565 17:21,scb,Timing
783,10 ต.ค. 2563 09:08,scb,Timing
784,02 ก.ค. 2562 14:22,scb,Timing
785,19 มี.ค. 2564 14:18,scb,Timing
786,26 ก.พ. 2565 15:23,scb,Timing
787,18 มี.ค. 2562 03:17,scb,Timing
788,03 ก.ย. 2562 10:21,scb,Timing
789,01 ก.พ. 2562 13:54,scb,Timing
790,06 ต.ค. 2565 22:12,scb,Timing
791,29 ธ.ค. 2564 18:35,scb,Timing
792,19 เม.ย. 2565 04:03,scb,Timing
793,01 มี.ค. 2563 06:05,scb,Timing
794,29 เม.ย. 2563 15:25,scb,Timing
795,02 พ.ย. 2563 07:11,scb,Timing
796,17 ส.ค. 2565 10:10,scb,Timing
797,15 ม.ค. 2564 20:42,scb,Timing
798,09 ก.ย. 2565 03:31,scb,Timing
799,30 พ.ค. 2566 17:20,scb,Timing
800,30 ก.พ. 2563 02:14,scb,Timing
801,14 ม.ค. 2565 21:49,scb,Timing
802,02 ก.พ. 2565 18:59,scb,Timing
803,07 มิ.ย. 2564 11:31,scb,Timing
804,02 ก.ย. 2562 00:13,scb,Timing
805,14 ก.พ. 2565 15:50,scb,Timing
806,28 เม.ย. 2562 14:52,scb,Timing
807,04 ส.ค. 2566 18:23,scb,Timing
808,17 พ.ค. 2564 14:13,scb,Timing
809,13 ส.ค. 2566 12:13,scb,Timing
810,29 ก.ค. 2566 19:46,scb,Timing
811,13 ต.ค. 2565 17:21,scb,Timing
812,07 ม.ค. 2566 10:53,scb,Timing
813,09 ม.ค. 2562 03:41,scb,Timing
814,09 ก.ย. 2566 08:07,scb,Timing
815,06 พ.ค. 2566 23:24,scb,Timing
816,28 ก.ค. 2564 10:05,scb,Timing
817,23 พ.ย. 2562 06:20,scb,Timing
818,21 ต.ค. 2564 09:30,scb,Timing
819,18 ก.พ. 2564 18:22,scb,Timing
820,09 ก.ค. 2566 08:17,scb,Timing
821,30 ก.ย. 2562 21:02,scb,Timing
822,09 ก.ค. 2565 21:43,scb,Timing
823,22 เม.ย. 2562 19:44,scb,Timing
824,16 มิ.ย. 2563 00:04,scb,Timing
825,01 ก.ค. 2562 08:54,scb,Timing
826,11 ก.ค. 2565 20:34,scb,Timing
827,08 เม.ย. 2566 07:18,scb,Timing
828,27 ม.ค. 2562 21:39,scb,Timing
829,29 ส.ค. 2565 10:04,scb,Timing
830,21 ก.พ. 2562 01:26,scb,Timing
831,11 ต.ค. 2562 23:45,scb,Timing
832,13 ต.ค. 2566 13:13,scb,Timing
833,03 เม.ย. 2562 03:19,scb,Timing
834,29 ก.พ. 2565 09:58,scb,Timing
835,06 มี.ค. 2566 21:34,scb,Timing
836,30 มี.ค. 2563 11:21,scb,Timing
837,28 มี.ค. 2562 05:12,scb,Timing
838,27 ส.ค. 2564 18:31,scb,Timing
839,04 เม.ย. 2566 16:52,scb,Timing
840,29 ก.พ. 2564 04:37,scb,Timing
841,29 ก.ค. 2562 13:44,scb,Timing
842,01 พ.ย. 2562 18:08,scb,Timing
843,07 ต.ค. 2565 05:41,scb,Timing
844,03 พ.ค. 2562 08:25,scb,Timing
845,21 พ.ค. 2566 02:40,scb,Timing
846,04 ธ.ค. 2562 02:31,scb,Timing
847,02 ส.ค. 2562 15:49,scb,Timing
848,28 ก.พ. 2565 01:23,scb,Timing
849,24 ธ.ค. 2564 23:33,scb,Timing
850,31 ก.ย. 2562 21:41,scb,Timing
851,16 มี.ค. 2566 15:20,scb,Timing
852,07 ก.พ. 2565 14:39,scb,Timing
853,10 ก.พ. 2564 16:35,scb,Timing
854,13 มิ.ย. 2565 13:41,scb,Timing
855,19 ก.ค. 2565 05:48,scb,Timing
856,06 เม.ย. 2564 16:58,scb,Timing
857,04 ธ.ค. 2562 23:14,scb,Timing
858,17 ม.ค. 2565 15:31,scb,Timing
859,21 ส.ค. 2562 01:40,scb,Timing
860,12 ก.ย. 2565 17:10,scb,Timing
861,30 ส.ค. 2564 22:28,scb,Timing
862,28 ก.พ. 2565 04:00,scb,Timing
863,04 มิ.ย. 2565 07:42,scb,Timing
864,17 ก.ค. 2562 21:46,scb,Timing
865,30 ก.พ. 2565 02:26,scb,Timing
866,27 ต.ค. 2563 12:37,scb,Timing
867,02 ก.ค. 2565 12:02,scb,Timing
868,07 ก.ย. 2564 08:47,scb,Timing
869,18 เม.ย. 2562 16:16,scb,Timing
870,20 พ.ย. 2562 08:21,scb,Timing
871,15 ก.ค. 2565 02:31,scb,Timing
872,10 มิ.ย. 2563 07:31,scb,Timing
873,30 ก.ย. 2563 08:18,scb,Timing
874,04 ก.พ. 2564 07:54,scb,Timing
875,19 เม.ย. 2564 00:26,scb,Timing
876,13 ก.ค. 2566 09:33,scb,Timing
877,06 มี.ค. 2562 14:18,scb,Timing
878,17 มี.ค. 2565 08:34,scb,Timing
879,29 พ.ค. 2566 20:54,scb,Timing
880,23 ส.ค. 2564 23:44,scb,Timing
881,16 ส.ค. 2562 04:16,scb,Timing
882,24 เม.ย. 2566 21:43,scb,Timing
883,17 พ.ค. 2564 01:07,scb,Timing
884,18 มิ.ย. 2565 22:56,scb,Timing
885,13 ธ.ค. 2563 13:52,scb,Timing
886,23 พ.ค. 2566 23:42,scb,Timing
887,10 ส.ค. 2562 10:21,scb,Timing
888,26 ต.ค. 2565 05:19,scb,Timing
889,03 ส.ค. 2562 22:06,scb,Timing
890,01 ต.ค. 2563 14:39,scb,Timing
891,28 มี.ค. 2563 00:24,scb,Timing
892,25 พ.ค. 2566 19:32,scb,Timing
893,16 ธ.ค. 2564 06:32,scb,Timing
894,22 เม.ย. 2565 15:30,scb,Timing
895,07 ก.ย. 2563 13:05,scb,Timing
896,23 พ.ค. 2563 09:00,scb,Timing
897,21 ก.พ. 2564 17:55,scb,Timing
898,22 ก.ย. 2565 20:13,scb,Timing
899,27 มิ.ย. 2565 23:18,scb,Timing
900,10 ธ.ค. 2562 10:11,scb,Timing
901,05 พ.ย. 2566 03:29,scb,Timing
902,19 ก.ค. 2566 01:53,scb,Timing
903,07 มิ.ย. 2563 01:22,scb,Timing
904,23 มิ.ย. 2562 21:19,scb,Timing
905,04 พ.ย. 2563 19:32,scb,Timing
906,30 มิ.ย. 2566 08:36,scb,Timing
907,12 ก.ย. 2566 22:31,scb,Timing
908,31 พ.ย. 2562 14:02,scb,Timing
909,17 พ.ค. 2563 19:21,scb,Timing
910,10 ก.ค. 2564 16:30,scb,Timing
911,09 มิ.ย. 2564 18:19,scb,Timing
912,25 ส.ค. 2562 01:05,scb,Timing
913,31 ม.ค. 2566 11:52,scb,Timing
914,22 ต.ค. 2563 18:46,scb,Timing
915,28 ก.พ. 2563 20:44,scb,Timing
916,25 ก.ย. 2562 19:27,scb,Timing
917,15 ก.พ. 2563 22:20,scb,Timing
918,13 ส.ค. 2563 19:03,scb,Timing
919,21 พ.ย. 2564 10:44,scb,Timing
920,11 พ.ย. 2563 15:15,scb,Timing
921,15 ก.ค. 2563 08:23,scb,Timing
922,23 มี.ค. 2562 17:14,scb,Timing
923,11 เม.ย. 2564 22:20,scb,Timing
924,09 พ.ค. 2562 10:28,scb,Timing
925,19 ธ.ค. 2566 14:46,scb,Timing
926,31 ก.พ. 2562 17:12,scb,Timing
927,15 มิ.ย. 2562 11:43,scb,Timing
928,16 ธ.ค. 2565 12:52,scb,Timing
929,31 พ.ค. 2563 23:07,scb,Timing
930,05 ก.ย. 2565 15:54,scb,Timing
931,02 เม.ย. 2566 02:30,scb,Timing
932,11 มี.ค. 2566 10:10,scb,Timing
933,26 ก.พ. 2566 19:16,scb,Timing
934,06 ก.พ. 2566 00:52,scb,Timing
935,15 ก.พ. 2562 17:45,scb,Timing
936,28 พ.ย. 2564 16:00,scb,Timing
937,17 มิ.ย. 2563 14:42,scb,Timing
938,05 ม.ค. 2566 23:38,scb,Timing
939,11 มิ.ย. 2562 03:52,scb,Timing
940,25 ก.พ. 2565 06:15,scb,Timing
941,03 มิ.ย. 2562 09:31,scb,Timing
942,02 ธ.ค. 2566 09:27,scb,Timing
943,13 ก.ย. 2562 15:51,scb,Timing
944,04 ส.ค. 2565 20:50,scb,Timing
945,13 ม.ค. 2562 16:08,scb,Timing
946,19 พ.ย. 2565 04:49,scb,Timing
947,03 ธ.ค. 2566 11:45,scb,Timing
948,05 เม.ย. 2566 02:24,scb,Timing
949,10 พ.ย. 2563 21:35,scb,Timing
950,26 เม.ย. 2562 12:39,scb,Timing
951,28 ม.ค. 2565 09:01,scb,Timing
952,11 ต.ค. 2562 03:43,scb,Timing
953,07 ต.ค. 2565 15:48,scb,Timing
954,25 ม.ค. 2562 21:30,scb,Timing
955,09 ก.ย. 2566 03:10,scb,Timing
956,17 พ.ย. 2566 06:38,scb,Timing
957,11 ม.ค. 2564 05:36,scb,Timing
958,15 เม.ย. 2562 06:39,scb,Timing
959,02 พ.ค. 2563 06:08,scb,Timing
960,18 มี.ค. 2564 05:53,scb,Timing
961,07 ม.ค. 2565 12:47,scb,Timing
962,01 ก.ค. 2562 01:31,scb,Timing
963,19 ต.ค. 2564 18:18,scb,Timing
964,07 พ.ค. 2563 12:13,scb,Timing
965,05 ต.ค. 2562 22:52,scb,Timing
966,27 ม.ค. 2564 22:45,scb,Timing
967,26 มี.ค. 2564 15:50,scb,Timing
968,18 พ.ค. 2563 15:31,scb,Timing
969,31 ม.ค. 2563 05:09,scb,Timing
970,16 ธ.ค. 2566 11:25,scb,Timing
971,21 ส.ค. 2563 19:55,scb,Timing
972,28 ก.ค. 2566 21:03,scb,Timing
973,01 พ.ย. 2564 08:16,scb,Timing
974,06 เม.ย. 2566 08:41,scb,Timing
975,15 ธ.ค. 2566 12:35,scb,Timing
976,23 ก.ค. 2565 05:02,scb,Timing
977,12 ก.ย. 2566 14:02,scb,Timing
978,31 มิ.ย. 2566 19:26,scb,Timing
979,15 ม.ค. 2566 06:38,scb,Timing
980,12 ส.ค. 2563 06:08,scb,Timing
981,15 พ.ย. 2565 18:52,scb,Timing
982,07 เม.ย. 2565 04:35,scb,Timing
983,05 มี.ค. 2563 22:33,scb,Timing
984,13 เม.ย. 2566 10:42,scb,Timing
985,28 ต.ค. 2564 01:54,scb,Timing
986,13 ต.ค. 2566 14:57,scb,Timing
987,25 พ.ย. 2565 15:07,scb,Timing
988,26 ส.ค. 2564 00:24,scb,Timing
989,04 พ.ค. 2563 16:12,scb,Timing
990,29 ธ.ค. 2565 00:51,scb,Timing
991,22 มิ.ย. 2564 00:09,scb,Timing
992,31 มี.ค. 2565 20:53,scb,Timing
993,02 เม.ย. 2565 19:49,scb,Timing
994,22 มี.ค. 2562 10:55,scb,Timing
995,02 ก.ย. 2564 20:32,scb,Timing
996,26 ก.ค. 2563 04:38,scb,Timing
997,24 ก.พ. 2565 09:06,scb,Timing
998,09 ก.ค. 2565 03:27,scb,Timing
999,27 พ.ย. 2566 17:11,scb,Timing
1000,22 ม.ค. 2565 06:26:31,krungsri,Timing
1001,04 ส.ค. 2566 11:39:05,krungsri,Timing
1002,09 พ.ย. 2566 23:30:50,krungsri,Timing
1003,05 ต.ค. 2562 20:52:03,krungsri,Timing
1004,22 ก.ค. 2566 21:22:40,krungsri,Timing
1005,23 ม.ค. 2565 18:29:25,krungsri,Timing
1006,28 ก.พ. 2562 02:49:58,krungsri,Timing
1007,02 เม.ย. 2565 06:33:01,krungsri,Timing
1008,07 เม.ย. 2562 19:54:18,krungsri,Timing
1009,12 ส.ค. 2565 16:13:20,krungsri,Timing
1010,27 ส.ค. 2565 07:30:16,krungsri,Timing
1011,21 ธ.ค. 2564 13:15:03,krungsri,Timing
1012,07 มี.ค. 2563 04:19:16,krungsri,Timing
1013,16 เม.ย. 2562 06:43:06,krungsri,Timing
1014,08 ต.ค. 2563 17:17:22,krungsri,Timing
1015,23 ก.ย. 2564 10:07:14,krungsri,Timing
1016,02 ส.ค. 2562 11:00:25,krungsri,Timing
1017,17 พ.ค. 2564 20:56:55,krungsri,Timing
1018,30 ก.ย. 2562 07:20:17,krungsri,Timing
1019,11 ก.ย. 2562 06:36:04,krungsri,Timing
1020,03 ส.ค. 2562 00:45:18,krungsri,Timing
1021,09 ธ.ค. 2565 08:55:55,krungsri,Timing
1022,10 ต.ค. 2562 08:27:52,krungsri,Timing
1023,15 พ.ย. 2566 03:27:34,krungsri,Timing
1024,12 ส.ค. 2562 23:26:20,krungsri,Timing
1025,09 ส.ค. 2563 01:21:44,krungsri,Timing
1026,19 ก.ย. 2566 07:15:54,krungsri,Timing
1027,30 มี.ค. 2566 14:17:35,krungsri,Timing
1028,18 ก.พ. 2564 09:07:50,krungsri,Timing
1029,04 ม.ค. 2566 18:52:45,krungsri,Timing
1030,12 ก.พ. 2563 13:25:51,krungsri,Timing
1031,04 เม.ย. 2564 22:29:22,krungsri,Timing
1032,09 มี.ค. 2564 12:24:06,krungsri,Timing
1033,21 มิ.ย. 2565 13:54:01,krungsri,Timing
1034,05 พ.ย. 2563 15:08:01,krungsri,Timing
1035,05 มิ.ย. 2565 14:09:12,krungsri,Timing
1036,10 ก.พ. 2565 13:25:45,krungsri,Timing
1037,10 มี.ค. 2562 23:48:20,krungsri,Timing
1038,23 ม.ค. 2564 00:23:28,krungsri,Timing
1039,15 มิ.ย. 2562 22:56:37,krungsri,Timing
1040,07 มี.ค. 2563 22:08:56,krungsri,Timing
1041,19 ก.ย. 2566 11:43:35,krungsri,Timing
1042,19 เม.ย. 2564 08:28:51,krungsri,Timing
1043,10 มี.ค. 2566 17:59:05,krungsri,Timing
1044,11 เม.ย. 2562 00:28:46,krungsri,Timing
1045,04 ต.ค. 2563 12:24:36,krungsri,Timing
1046,28 ต.ค. 2565 02:24:03,krungsri,Timing
1047,25 ส.ค. 2562 19:20:22,krungsri,Timing
1048,03 พ.ย. 2564 22:12:58,krungsri,Timing
1049,31 ม.ค. 2566 23:39:26,krungsri,Timing
1050,19 ธ.ค. 2566 08:23:53,krungsri,Timing
1051,22 ส.ค. 2566 15:42:47,krungsri,Timing
1052,04 ก.ย. 2565 10:27:18,krungsri,Timing
1053,10 ก.ย. 2563 11:19:58,krungsri,Timing
1054,24 ก.ค. 2565 11:59:37,krungsri,Timing
1055,31 เม.ย. 2563 23:50:58,krungsri,Timing
1056,28 เม.ย. 2562 10:28:11,krungsri,Timing
1057,24 ส.ค. 2564 00:51:24,krungsri,Timing
1058,08 มี.ค. 2564 22:46:24,krungsri,Timing
1059,17 ก.ค. 2565 21:30:28,krungsri,Timing
1060,21 พ.ค. 2563 02:03:07,krungsri,Timing
1061,05 ธ.ค. 2562 12:44:55,krungsri,Timing
1062,15 เม.ย. 2564 14:56:50,krungsri,Timing
1063,08 ก.พ. 2564 23:24:12,krungsri,Timing
1064,25 ต.ค. 2564 23:03:56,krungsri,Timing
1065,03 พ.ค. 2563 01:01:40,krungsri,Timing
1066,25 ก.ย. 2562 19:18:52,krungsri,Timing
1067,09 ธ.ค. 2564 19:44:36,krungsri,Timing
1068,30 ธ.ค. 2566 19:15:12,krungsri,Timing
1069,02 มิ.ย. 2562 14:11:41,krungsri,Timing
1070,21 ส.ค. 2566 12:12:37,krungsri,Timing
1071,03 ส.ค. 2565 09:51:19,krungsri,Timing
1072,20 ต.ค. 2563 19:47:54,krungsri,Timing
1073,14 ม.ค. 2565 08:59:08,krungsri,Timing
1074,13 พ.ค. 2566 07:32:04,krungsri,Timing
1075,11 ส.ค. 2565 11:38:00,krungsri,Timing
1076,26 ก.พ. 2565 18:25:23,krungsri,Timing
1077,16 ธ.ค. 2562 06:46:53,krungsri,Timing
1078,02 ก.ย. 2563 07:53:13,krungsri,Timing
1079,27 ม.ค. 2562 06:47:43,krungsri,Timing
1080,08 เม.ย. 2565 23:08:11,krungsri,Timing
1081,21 พ.ค. 2566 16:14:33,krungsri,Timing
1082,14 มี.ค. 2565 15:52:30,krungsri,Timing
1083,14 มี.ค. 2562 14:47:49,krungsri,Timing
1084,17 ธ.ค. 2564 04:20:46,krungsri,Timing
1085,30 เม.ย. 2565 15:10:35,krungsri,Timing
1086,14 ต.ค. 2566 00:11:20,krungsri,Timing
1087,07 พ.ย. 2562 12:05:45,krungsri,Timing
1088,22 ต.ค. 2562 07:26:07,krungsri,Timing
1089,21 เม.ย. 2563 10:44:00,krungsri,Timing
1090,27 ก.พ. 2565 19:18:07,krungsri,Timing
1091,16 มิ.ย. 2565 05:19:09,krungsri,Timing
